business_id,business_name,city,review_id,stars,text
Baqs3SIHR60lXxXAFkjTDg,Bludso's Bar & Que,Los Angeles,LPNmeIxOF7cITt8gKabgwA,5,This has been a 9-year bookmark for me and I finally had the chance to try them out last night. I was a huge fan of the the original Compton location before...
YoQn8MtOimQbqi839TmeZw,Osteria Mozza,Los Angeles,fBsnh-iDP_9pfGgZw_H1fQ,2,"Osteria has been a go to for great food and my family's enjoyed many wonderful meals over the years. 
Unfortunately, we went for a 70th birthday with family..."
YoQn8MtOimQbqi839TmeZw,Osteria Mozza,Los Angeles,PZLhNvH1Gb6n4eaWidfavw,3,My first time dining at a $$$$ restaurant! My partner and I were escorted by a server to a table next to a raucous family that had a dad that was clearly...
YoQn8MtOimQbqi839TmeZw,Osteria Mozza,Los Angeles,Oihmt-BBqDpebobrqATEYw,5,"Writing a review for Osteria Mozza is like writing a review about Disneyland. Everyone knows it's magic. It's a happy place. 

Food, with any medium, must..."
mcHP3IfI1b7bXJZKD6PLHA,Angry Chickz,Los Angeles,BE1LM7i37l6MWiVFNCDuzw,5,"I really liked this place! I ordered the loaded mac & cheese, but I should've gone spicier. You never know with heat levels, but when they say mild they..."
iqjA5r6w_bFB2R4hseqhhQ,Dino's Chicken and Burgers,Los Angeles,TVpNpd1DoqZiz1Uovuh45A,4,"Will go again / Food = Above average / Service = Above average / Cleanliness = Average / Price = Above Average

Ordered the 1/2 chicken with coleslaw and..."
mcHP3IfI1b7bXJZKD6PLHA,Angry Chickz,Los Angeles,D5WkFn0c_67ZwsS6xGc4jg,1,"The yelp app said order will be ready by 12:44-1:14, 
I didn't rush over there but still got there a couple minutes early. Lady there even commented that..."
pAWfcO6e2ae2pIkJXWO-yA,Roscoe's House of Chicken & Waffles - Hollywood,Los Angeles,vv49lNBcXMC_5vS06DjB8w,5,"Maaaaan u already know this ish bussin bussin make my belly blow up 2 tha size of a good year blimp but I ain't no simp haw haw haw

I fed my Boston terrier..."
BDRVlHnK4l0T0ANb7M-Eqg,Guisados,Los Angeles,VXcG8PSm5ALcMR7zVttK0A,5,We are coming here for long time now and have tried every taco they have and they were all delicious. They have some great vegeritian options also.  Staff...
Fb3WueRF1ekhs72psinq5w,Mario's Peruvian & Seafood,Los Angeles,wEj8Qi6glLnLrGnDQHBYFg,5,"I've heard good things from a local who says he heard a lot of good thing about this place. The menu was massive with many options including beef, sea food..."
Fb3WueRF1ekhs72psinq5w,Mario's Peruvian & Seafood,Los Angeles,la31YLJzbaK0zLQeSMblmQ,5,Came here on a Tuesday night out with my friend. The place was crowded even on a weekday! I've tried many Peruvian places but this place is my favorite thus...
Fb3WueRF1ekhs72psinq5w,Mario's Peruvian & Seafood,Los Angeles,oM_zwkgjS-QYbldv4IYFaQ,3,"I've been coming here for the past 3 years and before the pandemic I had nothing but the best reviews for it and I considered this my favorite go to place,..."
trn_8V-tdgU9iYUziOclzw,Salt & Straw,Los Angeles,tVXg2RwyAdoxqzK1gKG2GQ,5,"God I'm such a sucker for the monthly flavors.

I refuse to believe there's a better ice cream place in America. I don't see how you would make it better. I..."
trn_8V-tdgU9iYUziOclzw,Salt & Straw,Los Angeles,l2bDtr1bbTbsYxDCL5xLrg,4,I absolutely love salt & straw and have never met a flavor I don't like (other than Olive Oil). I got a split scoop of the pumpkin bread and the candycopia....
trn_8V-tdgU9iYUziOclzw,Salt & Straw,Los Angeles,SLqL5PXmyIcInLb4Bozq2g,5,I love it here! I've been to several salt & straw locations throughout California and I'm glad to say that I finally live within walking distance of one....
OVYbBxiA-MFNE3wSKlSlgg,The Little Door,Los Angeles,K3dzHZ5Ln48q9UXD1qrUYA,4,cam here on Tuesday night for a dinner with a friend. made reservation for 8.15PM. we were able to find parking across the street and promptly seated. they...
OVYbBxiA-MFNE3wSKlSlgg,The Little Door,Los Angeles,uQojrLxkqKAYwGmvOPblsQ,4,"First timers at the adorable little restaurant. I surprised my boyfriend for his birthday, I made reservations about a week prior and paid extra to have a..."
OVYbBxiA-MFNE3wSKlSlgg,The Little Door,Los Angeles,KliwaeK4iZ_hYqfhkec8oQ,5,Delicious food. Great ambiance. Stellar service. Good company... What more could you ask for? It can't get any better than this at The Little Door....
vC_6J_nGyf4J8xt-Vu6Shw,Chichen Itza Restaurant,Los Angeles,d19q0wObv0vZ-Im0OstLVQ,5,We went here after visiting the California Science Center which is around 1/2 a mile away and this place was well worth the visit. My wife and I shared the...
vC_6J_nGyf4J8xt-Vu6Shw,Chichen Itza Restaurant,Los Angeles,3AjYbvyqOCDscPQH5YkxjA,4,"Came here to pick up some tacos before heading over to Holbox for an afternoon tasting. Ordered:
1) poc chuc tacos (comes with 2 tacos)
2) tacos de..."
vC_6J_nGyf4J8xt-Vu6Shw,Chichen Itza Restaurant,Los Angeles,E6eUbBeTrX2-qapRz9pQtA,5,What a surprised~ So glad my friends found this place!  My friends and I were going to the museum nearby and we decided to go somewhere for lunch. We...
pAWfcO6e2ae2pIkJXWO-yA,Roscoe's House of Chicken & Waffles - Hollywood,Los Angeles,XlKCmk2dcZSrdbmzhkYbJg,2,"Dined here on Friday at 2ish, no wait time. It's been a couple of years since my last visit. There's been a noticeable change in the quality of food. The..."
pAWfcO6e2ae2pIkJXWO-yA,Roscoe's House of Chicken & Waffles - Hollywood,Los Angeles,u2J-ItXbEM6Tl9s_PU-6Bg,5,"Food delicious, service wonderful! That is all!!! I'm busy eating! Go get your own!

I had 2 wings, greens & yams, came with cornbread!"
mcHP3IfI1b7bXJZKD6PLHA,Angry Chickz,Los Angeles,zgEPMfKkS_YQu9XUm4_1RA,2,"Great chicken. Terrible service. I live close by so I have ordered here a few times and there is almost always an issue. 

First off, if you order online be..."
23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen,Los Angeles,HjzTZvhLqYekAQfRxw_TQQ,5,Not only an Incredible funky place in down town LA ---but menu SO creative.  I can't even begin to describe the fare here---so check out the menu and try it...
iqjA5r6w_bFB2R4hseqhhQ,Dino's Chicken and Burgers,Los Angeles,mWvI7lFnSNoKPWEaks8qAA,2,"Went here for take out for two on Sunday night. 

Wait: super slow moving line. Orders are taken and served prior to the next customer providing their..."
INEbr7OmgiqlMWq5Cta8WA,Ahgassi Gopchang,Los Angeles,FiWE8iLB1bT9-KOo1DQ7-g,3,"OK, came here again for the beef combo and I have to say, sadly wasn't too impressed. We got seated immediately after checking our vaccinations which was..."
0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,Los Angeles,oYFrpRDIbrxbG0dFL1eO4A,5,"Words cannot describe the magnificent flavor experience that is dining at Sun Nong Dan. I have experienced such mindbending flavors only once before, in the..."
0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,Los Angeles,t6RJPlvgExlvpXdmic3Qow,5,"As a group of about 6, we got an amazing platter of Galbi Jjim with cheese.  This was an experience for sure!  They bring it to your table and melt the..."
0SerWqGwzNWpTA2RBLVdUg,Sun Nong Dan,Los Angeles,1qRzLr3Stqa002qdCVH6Fw,5,If you're in LA's Koreatown...you gotta give this place a try! They specialize in beef soups and dishes and everything we tried was soooo good. I recommend...
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,Los Angeles,W5a4a3oaZkEOBHq7xePTgw,3,"Came here for dinner with my friend. I don't know why, but I kind of expected... better? The food was not bad by any chance, but I think for its price, I..."
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,Los Angeles,FM-16CaojzhQ8CeVGAh7Cw,4,"If you want dim sum but do not want the messiness of people pushing carts, or drive to Chinatown or SGV, Bao is a nice alternative.

Located at south east..."
kdTFcDSl9vAR-btEm1Q2uw,Bao Dim Sum House,Los Angeles,zQnYV20eJuTLSDQZ_7jQBQ,5,"The amount of times I've been here in a month is ridiculous! I am obsessed with Dim Sum because of this place.

I could write a 3 page essay on everything I..."
lE0ceQRIUrhvfUE8Pg9sXw,SUGARFISH by sushi nozawa,Los Angeles,AAVqeNSh-ZzM156Q2dUGBQ,4,"Super popular spot.

Shari definitely legit and was very warm.

Sushi neta shape and size a bit old but ok.

Ankimo ground and weird small.

Hand rolls were..."
lE0ceQRIUrhvfUE8Pg9sXw,SUGARFISH by sushi nozawa,Los Angeles,kruQeRYnz5vEU-Uq3gcX7Q,4,"- walk in only, no reservations, they have a waitlist on their website, we added to waitlist when we started driving over (30m) and was perfect timing..."
lE0ceQRIUrhvfUE8Pg9sXw,SUGARFISH by sushi nozawa,Los Angeles,04z0r-2HYmSfvo-Vfdh-4w,5,"Can't believe that I've been in LA this long and haven't tried SUGARFISH until now. I'm definitely going to add this as one of my lunch spot staples. 

Came..."
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,Los Angeles,yQArFaZ23kQZ6ac-yK8i8w,4,"The Home restaurant is a cute establishment in Los Angeles. We reserved a table on their patio, which was perfect for a brunch date with friends. 

We..."
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,Los Angeles,v7dyvMLmggXu6N8M1Bfz4g,5,I came here on a Thursday night with 4 others people at 8:00 and had no trouble getting seated. We wanted to go out for breakfast for dinner and Home...
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,Los Angeles,PvcAMN5u6Mh-PWSdynit2Q,5,"This place was so wonderful! First off, the environment was very beautiful and relaxing. We ordered the nachos for an appetizer and they were to die for!!..."
P9Dt_kkU5BTe1v0tJ4KFNw,Angelini Osteria,Los Angeles,ffkurmkfTiXSq7vLvVZs4Q,3,"This was not the favorite meal on this LA trip.   The restaurant is extremely busy and as result you basically get no service from the staff.  

Seated 20..."
P9Dt_kkU5BTe1v0tJ4KFNw,Angelini Osteria,Los Angeles,3Wn4UhoIYZFG_QbKMePqlg,4,An Italian Michelin Guide Restaurant -  romantic and warm vibes with Italian dishes that aren't too heavy and well balanced. You don't walk out of here...
P9Dt_kkU5BTe1v0tJ4KFNw,Angelini Osteria,Los Angeles,Oe7IQN0rIkZo9ZpeLpIQdg,5,"Came across this place purely by chance and later found is is one of my best friends favorite classic Italian.

Amazing service in a tree lined court..."
fD4ntpbf92ufSHn5tSmSxA,DeSano Pizza Bakery,Los Angeles,xU1aHT89PULaC33y7SCGqw,5,I loved Thus Pizza. They were located at the Steel Craft Restaurant facility in Long Beaches Bixby Knolls neighborhood. Actually walking distance from my...
iqjA5r6w_bFB2R4hseqhhQ,Dino's Chicken and Burgers,Los Angeles,A0i48NWABBhmETd6iQhJkg,5,"Wow was hungry late and this place was the perfect choice.
I had a wet burrito and shared some chicken tenders. The tenders have this sauce of some sort..."
fD4ntpbf92ufSHn5tSmSxA,DeSano Pizza Bakery,Los Angeles,D2PbRfZcX6VenRfuXTciCA,4,I think the main attraction here is that all their ingredients are sourced and imported from Italy - flour and tomato sauce from what I could tell (not sure...
8rVWoDNS6JO-5uXOD3VyXw,Cafe Dulce,Los Angeles,GWJeABUdf8VrF8FSLHCXBw,5,"This place was a godsend during our stay in LA - and literally just a couple minutes walk away from our hotel in Little Tokyo.

We LOVED the iced matcha..."
INEbr7OmgiqlMWq5Cta8WA,Ahgassi Gopchang,Los Angeles,H9Q9RDsqCa29ebhL3RNAsQ,5,"My cousins and I traveled from Sacramento, Texas and Oklahoma for the BTS concert and we of course had to dine at Ahgassi! 

We came in on Thursday,..."
NVPAuPCohrb5BrSJh5TcXA,Mashti Malone's Ice Cream,Los Angeles,UXAy76i1h2Z7hJ8nZmnmkQ,4,"Delicious ice cream and dangerously close to me. I got the banana walnut and look forward to trying others! 

There's parking in the lot and a few tables to..."
NVPAuPCohrb5BrSJh5TcXA,Mashti Malone's Ice Cream,Los Angeles,L4p5TO00Ky9LQRaL9n78IQ,5,First off this place is incredible. It's a really small shop in a random strip mall in LA but I am so glad that I went. There's nothing fancy about the...
NVPAuPCohrb5BrSJh5TcXA,Mashti Malone's Ice Cream,Los Angeles,C8mpF05woto2uQTnRWhVzw,5,"Came into Mashti Malone after a wild night of exploring as much of LA that our feet could carry us. 

I was still full from our day of gluttonous eating,..."
AUbKbVQAUNI6Vr6LYtOZzA,California Donuts,Los Angeles,Jiw3pz0Magd_-VN4TKy2HQ,4,My partner and I drove past California Donuts and the sign and windows immediately caught my eye so I had to stop by and give them a try! (rhyme intended) I...
AUbKbVQAUNI6Vr6LYtOZzA,California Donuts,Los Angeles,oni0Cgy7fCsVbniCblzzsw,4,"I'm only starting to realize that El Lay people, the ones who don't go to the gym or the beach to show off, have an obsessive love affair with donuts. New..."
AUbKbVQAUNI6Vr6LYtOZzA,California Donuts,Los Angeles,ZoS-OJuHq5vq6MtMZLrpCg,4,If you want to find some fresh donuts anytime of the day this is the spot. I tried it very late at night and early evening. Both times the donuts were good....
jv3v-cMrEAyeM2Py0apPtQ,Sul & Beans,Los Angeles,m7NizGm4NcQW9FprBSiKiw,4,Bingsoo and brick toast dessert spot in KTown. Came here post-dinner at Park's BBQ for a lighter dessert. There's garage parking available and they do...
jv3v-cMrEAyeM2Py0apPtQ,Sul & Beans,Los Angeles,QLvgjjimcfFJC3if19mO8w,5,They are located in the small shopping mall with plenty of parking around in the next-door structure or street parking. Plenty of seating inside and the...
jv3v-cMrEAyeM2Py0apPtQ,Sul & Beans,Los Angeles,0C2gVY_yjIlgdThT2jXzqg,5,WOW. MY LIFE IS CHANGED. I HAD NO IDEA ICE COULD BE CREAMY?!? this was so wonderful and literally a combo of everything I love. I got the green tea one and...
wo3wnj3pMSOPkzqpvbey-g,Bavel,Los Angeles,HtBdCe0P8_-kvIfilGFDnw,4,I made reservations for my boyfriend's birthday to enjoy a nice dinner and I've been wanting to try Bavel for soooo long but it's hard to get reservations...
wo3wnj3pMSOPkzqpvbey-g,Bavel,Los Angeles,vkrW6jiLEla0AC2Sx_CfLQ,5,This is my new favorite spot in LA. The ambiance is super cute and aesthetic and the food is to die for. We tried basically all the appetizers and...
wo3wnj3pMSOPkzqpvbey-g,Bavel,Los Angeles,ovTMJEYR2zsXBiy_i_n5zQ,5,"After hearing so much about Bavel, my friends and I decided to celebrate a birthday at the restaurant. Arriving at the restaurant, you'll find valet parking..."
8rVWoDNS6JO-5uXOD3VyXw,Cafe Dulce,Los Angeles,K58z0MMiGFVAXst3-ePZWg,4,"Located in Little Tokyo (Los Angeles, CA), this donut/sweet spot had the most unique donuts to choose from. 

I stopped here to try them out and they didn't..."
8rVWoDNS6JO-5uXOD3VyXw,Cafe Dulce,Los Angeles,G0G2poxeNMCdyJAgygv67A,3,"Got donut holes for a gathering. The fruity pebbles one is cute. The bacon one is unique.

Service was not good. Cashier was unfriendly and rude. There were..."
fD4ntpbf92ufSHn5tSmSxA,DeSano Pizza Bakery,Los Angeles,Z2EyllHhwPPBb8NGqcgvtg,4,I was referred by a fellow Yelper that this place had the best pizza so I jumped in the car with my husband and we went yesterday (Saturday). We got there...
BDRVlHnK4l0T0ANb7M-Eqg,Guisados,Los Angeles,f0H8Kknrc_x5j3qpcFR1Vg,5,I got the papas breakfast tacos and added black beans. I also got the mole poblano and both were delicious. It hit the spot.  I also got the horchata and...
OonhT4mr0ZOK7-yD3t1nOA,A. Lacroix,Paris,LaOzs6tdK7mcb2mwQyUecg,5,Delicious pastry shop. The citrus tart is to die for. So glad we walked 3 miles ... as we need to burn off the butter. Burp!
OonhT4mr0ZOK7-yD3t1nOA,A. Lacroix,Paris,rTrYYNIxbq-IyWvAQRaDxw,5,"We just visited Paris again in November since the pandemic started almost two years ago. As one of our favorite places to have coffee/dessert in Paris, we..."
ZcmC2dyO-PT_vagdmx3u9g,Kitchen,Paris,xddHXoPEVM2e-SFPWnlthQ,5,"This place had vegan options. Cest magnificent! The avo toast du jour was very filling and good . 
The staff spoke perfecr English. The options are limited..."
ZcmC2dyO-PT_vagdmx3u9g,Kitchen,Paris,7fMGJ9M55s0ACS4o_qBomg,5,"Adorable spot! Great variety for the vegan and vegetarian fiends!

The food is eclectic and they have pancakes, eggs, bagels, avocado toasts, vegan and..."
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,Paris,A6ItWZ-ouarnbKyYtnvPVw,5,So I wish I could get pizza like this in ny I know that's a crazy thing to say especially considering how put off I was at first to see so many toppings on...
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,Paris,L56k-dTZvxOPmeeFmBxGjA,5,"Good, affordable pizza in Paris! Let's get something out of the way - this pizza is not the highest quality ever, but at the given price point, it punches..."
nf7DA_2nihG63h3LyFUABQ,Pizza Julia,Paris,x0vtwpytaISYhqVFjhdsEQ,5,The best pizza on the other side of the globe.  We were a bit disappointed with the first few food choices and just craved something simple.  I pulled up my...
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,Paris,kwPIb1y3BDP8344woU7ffw,3,"Pros: the cost is low for Paris, the building is very cool, and some of the food I had (steak with pepper sauce and french fries) was very tasty.  I would..."
ZcmC2dyO-PT_vagdmx3u9g,Kitchen,Paris,QbFaLzqLl_3XPBQwgfFv3A,4,"Cute, cute spot!
Fresh baked pastries daily. We REALLY wanted to try the banana bread both times we were in, but we were super full from our meals. Fast and..."
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,Paris,AsWHaDsSYjm4ijGFWDzDJQ,4,"Food was good, not excellent.  The atmosphere, building, price, and the wait staff are the stars at this place.  
My husband and I ate here during our trip..."
JiOnwN1bQsT8sBUKs4qoKA,Firmine,Paris,Rw7u16OVATg2CesnH2lEog,4,"Nice place with authentic atmosphere, good menu and great location. Prices are ok and I wouldnt mind to come back."
JiOnwN1bQsT8sBUKs4qoKA,Firmine,Paris,6gT2J6MBZq_nHfR5bLBxOw,4,Friendly good food great price right next to the hotel and Eiffel tower what more could you ask for
JiOnwN1bQsT8sBUKs4qoKA,Firmine,Paris,ARG2kpcezsY45D6WXfxUAA,5,"The food was fantastic and the service was great too, if you sit in the right seat you will have see the top of the Eiffel Tower as a part of your view...."
3-6yc3Kbow9hnDrlIy263w,Verjus,Paris,cyTfdSLV3JlYYqOHvTgrhQ,5,"It is as good as it gets. Or maybe because I'm in Paris? Seriously, the tasting menu is innovative, delicious pleasing to the eye and totally worth every..."
3-6yc3Kbow9hnDrlIy263w,Verjus,Paris,_YTFRWlduDNXnfsdSP8R1w,5,"Where do I even start with this meal? 

I wanted to have a big fancy, but not too crazy expensive meal while I was in Paris. After much research, I decided..."
3-6yc3Kbow9hnDrlIy263w,Verjus,Paris,ehpr2vvokBI6CW4lWjOieQ,5,"The reviews on this place did not disappoint! We accidentally walked past it twice, so heads up to read the signs carefully because it's tucked down the..."
XQhDl6ya5GD0o7nf7RRZhw,Bouillon Chartier,Paris,fEsEab5rTMzgdPwkcHh0pA,4,"I got there before lunch time, seated immediately. Friendly staff, be prepared to be seated next to people if you're eating solo. 

I had duck confit and 6..."
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,Paris,CXL8kIZUJZVu-8QFVmVXZQ,5,"Wowsers!  Offering nothing but soufflés, we knew we were in for a treat!

Tomato & basil starter soufflé came with huge & flavorful tomatoes and fresh..."
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,Paris,-WD-8EBYa6O7xnJkEh3iOA,4,"This was a great treat after a long day of shopping. I've never had savory suffles and I was pleasantly surprised here! 

I picked a tomato salad as an..."
ZxtU74SJMRoB8ZQXWwNtRQ,Le Soufflé,Paris,Uf_dcxJiqXHWWLgciMzs0g,5,Le Soufflé was the perfect dinner and favorite meal of my family's (4 people) time in Paris. We all opted for the soufflé 3 course and each one of us...
PlLL5ZWA-1JBbAjlhtFYvA,Little Red Door,Paris,dGYyF4mQRGpEPVbqSKpr0w,3,I am actually pretty surprised that this made the worlds best 50 bars to honest. We went in shortly after opening to try some drinks. The lounge is really...
PlLL5ZWA-1JBbAjlhtFYvA,Little Red Door,Paris,M7LYxIIBPsrPwoZVooun4Q,5,Probably the most in-depth mixology drinks I enjoyed in Europe. It's ranked one of the top 50 bars in the world. They obviously really care about their...
PlLL5ZWA-1JBbAjlhtFYvA,Little Red Door,Paris,rGzrTt92yoOkr40BoQSXDA,5,"This is up there for the best cocktail bar I've ever been to, and I do love my Manhattan cocktail bars when I'm home in NYC.  It's a really small place and..."
fqubHKy6fX5PdyuM_nodng,Boulangerie Julien,Paris,IuBBGmz8cwfQe6jgt7nF7w,4,I ordered a couple of pain au  chocolate and they were delicious! Also n almond croissant that was crispy and moist inside with almond paste.  This place...
fqubHKy6fX5PdyuM_nodng,Boulangerie Julien,Paris,wjzPWmdO5b2I7q3omxdCTg,5,"Still as delicious as before. I am loyal to the taste of the pastries here.  Friendly staff. Delicious baguettes, duchesse and millefeuille."
fqubHKy6fX5PdyuM_nodng,Boulangerie Julien,Paris,J_A_MHuY6PMWo-CEYkkpFw,5,"some of the best pastries you can get in paris! highly recommend the la duchess with its fluffy bread, light crème and raspberries. you can't go wrong with..."
JIFlfaZVtxNqlnFWPNi9YA,Bar à Vins Frenchie,Paris,DLkafeXS3dpWQhK61xxkjw,5,"Yes, it's crowded & yes, you should come early... but honestly the wait was not terrible when we visited. We arrived around 8pm, snagged a spot at the bar..."
JIFlfaZVtxNqlnFWPNi9YA,Bar à Vins Frenchie,Paris,WtrqKWBNFM9vF4_YWPtMNQ,1,After reading reviews we tried to visit this establishment very excited. We ordered a 20 minute Uber ride. we were told it would be an hour to an hour and a...
JIFlfaZVtxNqlnFWPNi9YA,Bar à Vins Frenchie,Paris,zk44J7RMpPxuiRSzPVlG7Q,5,"Our first meal in Paris and standards set high. This is a small tightly packed gastronomic delight.

Staff were great and the food and wine better. The rice..."
HqfVEJbVuSx-hmNy2Nbrpg,Hank,Paris,YltAbhEBQtKGnDbWG1ZCsA,5,Exceptionally good vegan burgers! They have their own party or the beyond burger so specify if you want the beyond (2 euros extra). There are 5 types of...
HqfVEJbVuSx-hmNy2Nbrpg,Hank,Paris,1xhaIBp6R0TtgT6_aFrgCA,5,I came here for dinner on a Sunday evening around 4:30 PM in December 2019. This Hank location is pretty convenient if you're already exploring the Le...
HqfVEJbVuSx-hmNy2Nbrpg,Hank,Paris,u4zM2FUh4mRu3YBQENrAOQ,5,This is a great great all vegan spot in Paris. Its sister restaurant in Paris is Hank Pizza. My husband and I absolutely loved this place. It was our...
r22SOV14alXUSGru9LhIoQ,East Mamma,Paris,y9E9q12E3U3f99H2dARQsw,4,"First thing first, the food here is DELICIOUS. I came with a group and we ordered the black truffle pasta, margarita pizza, red pasta (can't remember the..."
r22SOV14alXUSGru9LhIoQ,East Mamma,Paris,P5r_bppyQtgyPaEqDpK5pg,3,"Nice and Cozy Place

My friend and I came here around 2pm and were seated immediately. 
I've read so many reviews about their pasta with truffles which made..."
r22SOV14alXUSGru9LhIoQ,East Mamma,Paris,5t-B5EXPptAGlvS3jlAuPQ,5,"I'm a big fan of the Big Mamma Group restaurants.  They tend to be charmingly decorated, use Italian dinnerware (think what you'd buy in Positano), have..."
UnyJEH0jMBedzyS7wRleDA,Ladurée,Paris,Y0AVuYWMk91fPImAHQR5sg,2,Haven't been to Lauduree in Paris for probably 5 years now. Apparently afternoon tea doesn't exist anymore. But also the service and food quality has taken...
UnyJEH0jMBedzyS7wRleDA,Ladurée,Paris,XVCq1rErGFNz5eA6rDpOYw,5,"Great place for delicious macarons and good coffee/tea. 
The cafe is beautiful and has an outdoor seating with an amazing view of the Madeline church. 
The..."
-cSK_-y04p3oVu98DShiyQ,Robert et Louise,Paris,6WSl2kdubRzsp3CgsPD9xw,5,This is possibly the best restaurant in Paris IMO. The inside is amazing - totally magical and old world. THEIR ROASTED POTATOES. There isn't a better...
-cSK_-y04p3oVu98DShiyQ,Robert et Louise,Paris,2E0lkLwIh_Y2S7_Vtu8sow,5,"Great place to go for a steak of course 
Not only the food is great and done perfectly but the service is outstanding 
This place will take you to another..."
M2cBDqDCDM6kZZqaYhXRuw,Ladurée,Paris,2jAbId9OPvkiZ2dUUOCHwQ,5,Came to this location after going to the Champ Elysees location the day before. These macarons are definitely the best in the world. Each one in a flavor...
M2cBDqDCDM6kZZqaYhXRuw,Ladurée,Paris,QF_w-7Ckqo-t5iLOCPeUDA,5,"I tried the Ladurée breakfast menu for a returning visit after 12 yr.

The quality of food turned out not as good as I expected. I have been trying the same..."
M2cBDqDCDM6kZZqaYhXRuw,Ladurée,Paris,ArNb-P4IPPmAb3gvjtd1Qg,5,"Sooooo many sweets to choose from...
I spent about $40 here and got 8 macarons and one plaisir sucré to go. Definitely recommend. Tried their chocolate..."
_qACPRqSQ6Nvd20H8EY3uw,Frenchie Restaurant,Paris,MbWSP82BT9VwjCj_F1vtSQ,5,"Wonderful dining experience.
There is no menu. The food comes as the chef prepares.
I would highly recommend this restaurant for a date night. The..."
_qACPRqSQ6Nvd20H8EY3uw,Frenchie Restaurant,Paris,3P-v5LNE6-nm-EXJV5ahzQ,1,"I made a reservation online 3 months before my trip to Paris for 8pm dinner. Few days before the reservation, i got an email saying they only have 6:30 or..."
_qACPRqSQ6Nvd20H8EY3uw,Frenchie Restaurant,Paris,giErkj8Al6-egq5XUu2FqA,5,Michelin starred. Reservations weeks in advance is absolutely necessary to dine at an establishment like this. My second time here. Very sophisticated vibe...
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,Paris,yWh0uOYvrnT4AlJhw17JfA,5,"Had an absolutely wonderful experience at Claus for Sunday Brunch! The menu is small, just like the portions - but don't let the size fool you, they are..."
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,Paris,vjxDD5x9jDdn5YWi3RJmpQ,5,Favorite place for breakfast in Paris! I think I've told everyone I know who ever visits to make sure they go here. I always get here right when they open -...
N3zQ7Y52QXRnfQy_Gri3yw,Claus - La Table du Petit-Déjeuner,Paris,rdsyIvhI_C0bZRubXfxrPQ,5,"Intimate breakfast boutique with light, flavorful fare!

We wandered into here before visiting the Louvre, drawn by the intimate ambiance.

Our waitress was..."
lBVFH1OHJYyjtrufC4OzZg,La Crêperie de Josselin,Paris,1t1W88Ng1ZQxAgkp6HngGg,5,"Time after time we come to Paris, Josselin is a must visit. This was our third time in the last 7 years and nothing has changed. The buckwheat savory crepes..."
lBVFH1OHJYyjtrufC4OzZg,La Crêperie de Josselin,Paris,2nztZApFeY6jo5DbW49Rmg,5,We started off with an egg ham and cheese crepe which wasn't amazing but wasn't bad. We wished it had different cheese. But the real game changer were our...
lBVFH1OHJYyjtrufC4OzZg,La Crêperie de Josselin,Paris,6PLzJBtKugJkmS6C2MaW7Q,5,"I was a little hesitant to go to a creperie, I've been to one or two before and they weren't entirely my thing.  I don't especially like sweet crepes, and..."
GhuBVzRYZ2nWSKgXdEmBpw,The Hardware Société,Paris,K-Mouj0kmY_-cZk_1YPxBQ,5,First day in Paris and WOW!! This breakfast was hard to top off. Came in around opening time before heading to Disneyland Paris. It was about a 10 minute...
GhuBVzRYZ2nWSKgXdEmBpw,The Hardware Société,Paris,2VdvHuXxKQPH0JqJv6NW6w,5,"It's actually been a while since I've been here, so the photos I've attached are actually from 2019 .. oops! Despite the time between my experience and the..."
GhuBVzRYZ2nWSKgXdEmBpw,The Hardware Société,Paris,mk-hRYgRBC_ypeVYyKo9Gg,5,"WARNING: ONLY GOOD CAPPUCCINO IN PARIS 

are you american? Or Italian? Or a country that drinks coffee? Then, you will only like the coffee here while in..."
ce3vXRUtUKZjbGf2fv8VzQ,Ober Mamma,Paris,bRaLDlmw-SZFujrmtSC3PA,5,Absolutely loved! The truffle pasta was a show stopper. The pizza was great too but the truffle pasta is a must try. The atmosphere is chic and trendy and...
aPLSj-9aNHSQpi7Sf5_9hA,Le Comptoir,Paris,WZgU_NdPlyXWHBuQi3LEPA,4,Very good restaurant for French cuisine. Thanks to the reviewers before me leave a good guidance. Definitely accurate and true. I call the restaurant ahead...
